S No.,Year,State,Industry,Count
670,2023,Uttar Pradesh,Transportation & Storage,1
671,2023,Uttar Pradesh,Travel & Tourism,3
672,2023,Uttar Pradesh,Waste Management,1
673,2023,Uttarakhand,Aeronautics Aerospace & Defence,1
674,2023,Uttarakhand,Agriculture,1
675,2023,Uttarakhand,Education,2
676,2023,Uttarakhand,Fashion,1
677,2023,Uttarakhand,Finance Technology,1
678,2023,Uttarakhand,Food & Beverages,4
679,2023,Uttarakhand,Healthcare & Lifesciences,5
680,2023,Uttarakhand,House-Hold Services,1
681,2023,Uttarakhand,Human Resources,1
682,2023,Uttarakhand,Internet of Things,1
683,2023,Uttarakhand,IT Services,3
684,2023,Uttarakhand,Non- Renewable Energy,1
685,2023,Uttarakhand,Others,1
686,2023,Uttarakhand,Professional & Commercial Services,2
687,2023,Uttarakhand,Real Estate,1
688,2023,Uttarakhand,Retail,2
689,2023,Uttarakhand,Security Solutions,1
690,2023,Uttarakhand,Travel & Tourism,2
691,2023,Uttarakhand,Waste Management,2
692,2023,West Bengal,Advertising,1
693,2023,West Bengal,Aeronautics Aerospace & Defence,1
694,2023,West Bengal,Agriculture,9
695,2023,West Bengal,AI,2
696,2023,West Bengal,Animation,1
697,2023,West Bengal,AR VR (Augmented + Virtual Reality),1
698,2023,West Bengal,Architecture Interior Design,1
699,2023,West Bengal,Automotive,1
700,2023,West Bengal,Chemicals,1
701,2023,West Bengal,Construction,10
702,2023,West Bengal,Education,6
703,2023,West Bengal,Enterprise Software,1
704,2023,West Bengal,Fashion,5
705,2023,West Bengal,Finance Technology,2
706,2023,West Bengal,Food & Beverages,11
707,2023,West Bengal,Green Technology,2
708,2023,West Bengal,Healthcare & Lifesciences,11
709,2023,West Bengal,House-Hold Services,1
710,2023,West Bengal,Human Resources,2
711,2023,West Bengal,Internet of Things,1
712,2023,West Bengal,IT Services,18
713,2023,West Bengal,Logistics,3
714,2023,West Bengal,Marketing,2
715,2023,West Bengal,Other Specialty Retailers,2
716,2023,West Bengal,Others,5
717,2023,West Bengal,Professional & Commercial Services,8
718,2023,West Bengal,Real Estate,2
719,2023,West Bengal,Renewable Energy,2
720,2023,West Bengal,Retail,4
721,2023,West Bengal,Security Solutions,2
722,2023,West Bengal,Social Impact,1
723,2023,West Bengal,Sports,1
724,2023,West Bengal,Telecommunication & Networking,2
725,2023,West Bengal,Textiles & Apparel,5
726,2023,West Bengal,Toys and Games,2
727,2023,West Bengal,Transportation & Storage,2
728,2023,West Bengal,Travel & Tourism,3
729,2023,West Bengal,Waste Management,1
730,2022,Andaman and Nicobar Islands,Agriculture,1
731,2022,Andaman and Nicobar Islands,AR VR (Augmented + Virtual Reality),1
732,2022,Andaman and Nicobar Islands,Construction,1
733,2022,Andaman and Nicobar Islands,Internet of Things,1
734,2022,Andaman and Nicobar Islands,Marketing,1
735,2022,Andaman and Nicobar Islands,Other Specialty Retailers,1
736,2022,Andaman and Nicobar Islands,Transportation & Storage,1
737,2022,Andaman and Nicobar Islands,Travel & Tourism,2
738,2022,Andhra Pradesh,Advertising,2
739,2022,Andhra Pradesh,Aeronautics Aerospace & Defence,6
740,2022,Andhra Pradesh,Agriculture,32
741,2022,Andhra Pradesh,AI,7
742,2022,Andhra Pradesh,Analytics,2
743,2022,Andhra Pradesh,AR VR (Augmented + Virtual Reality),1
744,2022,Andhra Pradesh,Architecture Interior Design,1
745,2022,Andhra Pradesh,Art & Photography,1
746,2022,Andhra Pradesh,Automotive,19
747,2022,Andhra Pradesh,Biotechnology,4
748,2022,Andhra Pradesh,Construction,33
749,2022,Andhra Pradesh,Education,28
750,2022,Andhra Pradesh,Enterprise Software,3
751,2022,Andhra Pradesh,Fashion,2
752,2022,Andhra Pradesh,Finance Technology,10
753,2022,Andhra Pradesh,Food & Beverages,24
754,2022,Andhra Pradesh,Green Technology,9
755,2022,Andhra Pradesh,Healthcare & Lifesciences,19
756,2022,Andhra Pradesh,Human Resources,7
757,2022,Andhra Pradesh,Indic Language Startups,2
758,2022,Andhra Pradesh,Internet of Things,6
759,2022,Andhra Pradesh,IT Services,54
760,2022,Andhra Pradesh,Logistics,5
761,2022,Andhra Pradesh,Marketing,4
762,2022,Andhra Pradesh,Media & Entertainment,3
763,2022,Andhra Pradesh,Non- Renewable Energy,10
764,2022,Andhra Pradesh,Other Specialty Retailers,1
765,2022,Andhra Pradesh,Others,7
766,2022,Andhra Pradesh,Professional & Commercial Services,17
767,2022,Andhra Pradesh,Real Estate,4
768,2022,Andhra Pradesh,Renewable Energy,11
769,2022,Andhra Pradesh,Retail,4
770,2022,Andhra Pradesh,Robotics,2
771,2022,Andhra Pradesh,Social Network,2
772,2022,Andhra Pradesh,Sports,2
773,2022,Andhra Pradesh,Technology Hardware,8
774,2022,Andhra Pradesh,Telecommunication & Networking,4
775,2022,Andhra Pradesh,Toys and Games,2
776,2022,Andhra Pradesh,Transportation & Storage,7
777,2022,Andhra Pradesh,Travel & Tourism,6
778,2022,Andhra Pradesh,Waste Management,3
779,2022,Arunachal Pradesh,Agriculture,1
780,2022,Arunachal Pradesh,Construction,2
781,2022,Arunachal Pradesh,Healthcare & Lifesciences,1
782,2022,Arunachal Pradesh,IT Services,1
783,2022,Arunachal Pradesh,Professional & Commercial Services,1
784,2022,Arunachal Pradesh,Social Impact,1
785,2022,Arunachal Pradesh,Telecommunication & Networking,1
786,2022,Assam,Advertising,1
787,2022,Assam,Aeronautics Aerospace & Defence,2
788,2022,Assam,Agriculture,27
789,2022,Assam,Analytics,2
790,2022,Assam,Architecture Interior Design,1
791,2022,Assam,Automotive,7
792,2022,Assam,Biotechnology,2
793,2022,Assam,Chemicals,5
794,2022,Assam,Construction,41
795,2022,Assam,Design,1
796,2022,Assam,Education,21
797,2022,Assam,Enterprise Software,2
798,2022,Assam,Fashion,1
799,2022,Assam,Finance Technology,5
800,2022,Assam,Food & Beverages,18
801,2022,Assam,Green Technology,4
802,2022,Assam,Healthcare & Lifesciences,27
803,2022,Assam,Indic Language Startups,1
804,2022,Assam,IT Services,13
805,2022,Assam,Logistics,1
806,2022,Assam,Marketing,5
807,2022,Assam,Media & Entertainment,4
808,2022,Assam,Nanotechnology,1
809,2022,Assam,Non- Renewable Energy,15
810,2022,Assam,Other Specialty Retailers,1
811,2022,Assam,Others,13
812,2022,Assam,Pets & Animals,3
813,2022,Assam,Professional & Commercial Services,12
814,2022,Assam,Real Estate,2
815,2022,Assam,Renewable Energy,2
816,2022,Assam,Retail,10
817,2022,Assam,Robotics,1
818,2022,Assam,Security Solutions,2
819,2022,Assam,Social Impact,2
820,2022,Assam,Social Network,2
821,2022,Assam,Technology Hardware,4
822,2022,Assam,Telecommunication & Networking,3
823,2022,Assam,Textiles & Apparel,2
824,2022,Assam,Toys and Games,1
825,2022,Assam,Transportation & Storage,4
826,2022,Assam,Travel & Tourism,6
827,2022,Assam,Waste Management,4
828,2022,Bihar,Advertising,2
829,2022,Bihar,Aeronautics Aerospace & Defence,8
830,2022,Bihar,Agriculture,35
831,2022,Bihar,AI,3
832,2022,Bihar,Animation,1
833,2022,Bihar,AR VR (Augmented + Virtual Reality),1
834,2022,Bihar,Architecture Interior Design,1
835,2022,Bihar,Art & Photography,4
836,2022,Bihar,Automotive,13
837,2022,Bihar,Biotechnology,2
838,2022,Bihar,Chemicals,3
839,2022,Bihar,Construction,97
840,2022,Bihar,Dating Matrimonial,1
841,2022,Bihar,Design,1
842,2022,Bihar,Education,36
843,2022,Bihar,Enterprise Software,4
844,2022,Bihar,Events,2
845,2022,Bihar,Fashion,4
846,2022,Bihar,Finance Technology,13
847,2022,Bihar,Food & Beverages,29
848,2022,Bihar,Green Technology,7
849,2022,Bihar,Healthcare & Lifesciences,40
850,2022,Bihar,House-Hold Services,3
851,2022,Bihar,Human Resources,15
852,2022,Bihar,Indic Language Startups,1
853,2022,Bihar,Internet of Things,3
854,2022,Bihar,IT Services,34
855,2022,Bihar,Logistics,1
856,2022,Bihar,Marketing,5
857,2022,Bihar,Media & Entertainment,5
858,2022,Bihar,Non- Renewable Energy,10
859,2022,Bihar,Other Specialty Retailers,3
860,2022,Bihar,Others,15
861,2022,Bihar,Pets & Animals,1
862,2022,Bihar,Professional & Commercial Services,34
863,2022,Bihar,Real Estate,9
864,2022,Bihar,Renewable Energy,14
865,2022,Bihar,Retail,9
866,2022,Bihar,Safety,1
867,2022,Bihar,Security Solutions,10
868,2022,Bihar,Social Impact,3
869,2022,Bihar,Social Network,3
870,2022,Bihar,Sports,1
871,2022,Bihar,Technology Hardware,8
872,2022,Bihar,Telecommunication & Networking,7
873,2022,Bihar,Textiles & Apparel,6
874,2022,Bihar,Transportation & Storage,5
875,2022,Bihar,Travel & Tourism,3
876,2022,Bihar,Waste Management,5
877,2022,Chandigarh,Aeronautics Aerospace & Defence,1
878,2022,Chandigarh,Agriculture,1
879,2022,Chandigarh,AI,1
880,2022,Chandigarh,Architecture Interior Design,1
881,2022,Chandigarh,Automotive,2
882,2022,Chandigarh,Chemicals,1
883,2022,Chandigarh,Construction,2
884,2022,Chandigarh,Design,1
885,2022,Chandigarh,Education,9
886,2022,Chandigarh,Enterprise Software,3
887,2022,Chandigarh,Fashion,5
888,2022,Chandigarh,Finance Technology,2
889,2022,Chandigarh,Food & Beverages,1
890,2022,Chandigarh,Green Technology,2
891,2022,Chandigarh,Healthcare & Lifesciences,13
892,2022,Chandigarh,House-Hold Services,1
893,2022,Chandigarh,Human Resources,1
894,2022,Chandigarh,IT Services,7
895,2022,Chandigarh,Logistics,1
896,2022,Chandigarh,Marketing,1
897,2022,Chandigarh,Media & Entertainment,2
898,2022,Chandigarh,Non- Renewable Energy,1
899,2022,Chandigarh,Others,2
900,2022,Chandigarh,Professional & Commercial Services,5
901,2022,Chandigarh,Real Estate,1
902,2022,Chandigarh,Renewable Energy,2
903,2022,Chandigarh,Retail,1
904,2022,Chandigarh,Security Solutions,1
905,2022,Chandigarh,Sports,2
906,2022,Chandigarh,Telecommunication & Networking,2
907,2022,Chandigarh,Textiles & Apparel,2
908,2022,Chandigarh,Travel & Tourism,3
909,2022,Chandigarh,Waste Management,1
910,2022,Chhattisgarh,Aeronautics Aerospace & Defence,2
911,2022,Chhattisgarh,Agriculture,34
912,2022,Chhattisgarh,AI,3
913,2022,Chhattisgarh,AR VR (Augmented + Virtual Reality),1
914,2022,Chhattisgarh,Automotive,4
915,2022,Chhattisgarh,Biotechnology,1
916,2022,Chhattisgarh,Chemicals,2
917,2022,Chhattisgarh,Construction,19
918,2022,Chhattisgarh,Dating Matrimonial,1
919,2022,Chhattisgarh,Design,2
920,2022,Chhattisgarh,Education,14
921,2022,Chhattisgarh,Enterprise Software,1
922,2022,Chhattisgarh,Events,2
923,2022,Chhattisgarh,Fashion,2
924,2022,Chhattisgarh,Finance Technology,7
925,2022,Chhattisgarh,Food & Beverages,17
926,2022,Chhattisgarh,Green Technology,4
927,2022,Chhattisgarh,Healthcare & Lifesciences,20
928,2022,Chhattisgarh,House-Hold Services,2
929,2022,Chhattisgarh,Human Resources,5
930,2022,Chhattisgarh,Indic Language Startups,1
931,2022,Chhattisgarh,IT Services,17
932,2022,Chhattisgarh,Logistics,4
933,2022,Chhattisgarh,Marketing,3
934,2022,Chhattisgarh,Media & Entertainment,4
935,2022,Chhattisgarh,Non- Renewable Energy,2
936,2022,Chhattisgarh,Others,12
937,2022,Chhattisgarh,Professional & Commercial Services,11
938,2022,Chhattisgarh,Real Estate,2
939,2022,Chhattisgarh,Renewable Energy,10
940,2022,Chhattisgarh,Retail,2
941,2022,Chhattisgarh,Safety,1
942,2022,Chhattisgarh,Security Solutions,2
943,2022,Chhattisgarh,Social Impact,3
944,2022,Chhattisgarh,Social Network,2
945,2022,Chhattisgarh,Sports,1
946,2022,Chhattisgarh,Technology Hardware,6
947,2022,Chhattisgarh,Telecommunication & Networking,3
948,2022,Chhattisgarh,Textiles & Apparel,1
949,2022,Chhattisgarh,Transportation & Storage,3
950,2022,Chhattisgarh,Travel & Tourism,1
951,2022,Chhattisgarh,Waste Management,2
952,2022,Dadra and Nagar Haveli and Daman and Diu,Biotechnology,1
953,2022,Dadra and Nagar Haveli and Daman and Diu,Construction,1
954,2022,Dadra and Nagar Haveli and Daman and Diu,Food & Beverages,3
955,2022,Dadra and Nagar Haveli and Daman and Diu,Green Technology,1
956,2022,Dadra and Nagar Haveli and Daman and Diu,Other Specialty Retailers,1
957,2022,Dadra and Nagar Haveli and Daman and Diu,Others,2
958,2022,Dadra and Nagar Haveli and Daman and Diu,Professional & Commercial Services,1
959,2022,Dadra and Nagar Haveli and Daman and Diu,Technology Hardware,1
960,2022,Dadra and Nagar Haveli and Daman and Diu,Textiles & Apparel,1
961,2022,Delhi,Advertising,17
962,2022,Delhi,Aeronautics Aerospace & Defence,40
963,2022,Delhi,Agriculture,65
964,2022,Delhi,AI,21
965,2022,Delhi,Airport Operations,2
966,2022,Delhi,Analytics,9
967,2022,Delhi,AR VR (Augmented + Virtual Reality),9
968,2022,Delhi,Architecture Interior Design,17
969,2022,Delhi,Art & Photography,10
970,2022,Delhi,Automotive,68
971,2022,Delhi,Biotechnology,9
972,2022,Delhi,Chemicals,24
973,2022,Delhi,Computer Vision,3
974,2022,Delhi,Construction,104
975,2022,Delhi,Dating Matrimonial,6
976,2022,Delhi,Design,8
977,2022,Delhi,Education,172
978,2022,Delhi,Enterprise Software,18
979,2022,Delhi,Events,11
980,2022,Delhi,Fashion,54
981,2022,Delhi,Finance Technology,97
982,2022,Delhi,Food & Beverages,122
983,2022,Delhi,Green Technology,43
984,2022,Delhi,Healthcare & Lifesciences,302
985,2022,Delhi,House-Hold Services,20
986,2022,Delhi,Human Resources,100
987,2022,Delhi,Indic Language Startups,10
988,2022,Delhi,Internet of Things,16
989,2022,Delhi,IT Services,221
990,2022,Delhi,Logistics,24
991,2022,Delhi,Marketing,45
992,2022,Delhi,Media & Entertainment,36
993,2022,Delhi,Nanotechnology,5
994,2022,Delhi,Non- Renewable Energy,14
995,2022,Delhi,Other Specialty Retailers,21
996,2022,Delhi,Others,138
997,2022,Delhi,Pets & Animals,11
998,2022,Delhi,Professional & Commercial Services,159
999,2022,Delhi,Real Estate,25
1000,2022,Delhi,Renewable Energy,37
1001,2022,Delhi,Retail,65
1002,2022,Delhi,Robotics,6
1003,2022,Delhi,Safety,13
1004,2022,Delhi,Security Solutions,68
1005,2022,Delhi,Social Impact,11
1006,2022,Delhi,Social Network,12
1007,2022,Delhi,Sports,8
1008,2022,Delhi,Technology Hardware,74
1009,2022,Delhi,Telecommunication & Networking,26
1010,2022,Delhi,Textiles & Apparel,49
1011,2022,Delhi,Toys and Games,12
1012,2022,Delhi,Transportation & Storage,35
1013,2022,Delhi,Travel & Tourism,39
1014,2022,Delhi,Waste Management,33
1015,2022,Goa,Agriculture,3
1016,2022,Goa,Architecture Interior Design,1
1017,2022,Goa,Art & Photography,1
1018,2022,Goa,Automotive,4
1019,2022,Goa,Biotechnology,1
1020,2022,Goa,Construction,4
1021,2022,Goa,Design,2
1022,2022,Goa,Education,6
1023,2022,Goa,Enterprise Software,1
1024,2022,Goa,Events,1
1025,2022,Goa,Fashion,2
1026,2022,Goa,Finance Technology,4
1027,2022,Goa,Food & Beverages,10
1028,2022,Goa,Green Technology,3
1029,2022,Goa,Healthcare & Lifesciences,8
1030,2022,Goa,Human Resources,2
1031,2022,Goa,Internet of Things,2
1032,2022,Goa,IT Services,10
1033,2022,Goa,Logistics,1
1034,2022,Goa,Marketing,1
1035,2022,Goa,Media & Entertainment,1
1036,2022,Goa,Non- Renewable Energy,2
1037,2022,Goa,Others,4
1038,2022,Goa,Professional & Commercial Services,8
1039,2022,Goa,Retail,5
1040,2022,Goa,Robotics,1
1041,2022,Goa,Sports,1
1042,2022,Goa,Technology Hardware,2
1043,2022,Goa,Transportation & Storage,2
1044,2022,Goa,Travel & Tourism,11
1045,2022,Goa,Waste Management,2
1046,2022,Gujarat,Advertising,8
1047,2022,Gujarat,Aeronautics Aerospace & Defence,17
1048,2022,Gujarat,Agriculture,161
1049,2022,Gujarat,AI,13
1050,2022,Gujarat,Analytics,9
1051,2022,Gujarat,Animation,1
1052,2022,Gujarat,AR VR (Augmented + Virtual Reality),11
1053,2022,Gujarat,Architecture Interior Design,13
1054,2022,Gujarat,Art & Photography,8
1055,2022,Gujarat,Automotive,65
1056,2022,Gujarat,Biotechnology,6
1057,2022,Gujarat,Chemicals,69
1058,2022,Gujarat,Computer Vision,3
1059,2022,Gujarat,Construction,111
1060,2022,Gujarat,Dating Matrimonial,1
1061,2022,Gujarat,Design,2
1062,2022,Gujarat,Education,67
1063,2022,Gujarat,Enterprise Software,30
1064,2022,Gujarat,Events,5
1065,2022,Gujarat,Fashion,55
1066,2022,Gujarat,Finance Technology,62
1067,2022,Gujarat,Food & Beverages,101
1068,2022,Gujarat,Green Technology,57
1069,2022,Gujarat,Healthcare & Lifesciences,249
1070,2022,Gujarat,House-Hold Services,20
1071,2022,Gujarat,Human Resources,24
1072,2022,Gujarat,Indic Language Startups,11
1073,2022,Gujarat,Internet of Things,11
1074,2022,Gujarat,IT Services,211
1075,2022,Gujarat,Logistics,17
1076,2022,Gujarat,Marketing,22
1077,2022,Gujarat,Media & Entertainment,33
1078,2022,Gujarat,Nanotechnology,2
1079,2022,Gujarat,Non- Renewable Energy,20
1080,2022,Gujarat,Other Specialty Retailers,19
1081,2022,Gujarat,Others,92
1082,2022,Gujarat,Pets & Animals,3
1083,2022,Gujarat,Professional & Commercial Services,136
1084,2022,Gujarat,Real Estate,12
1085,2022,Gujarat,Renewable Energy,110
1086,2022,Gujarat,Retail,33
1087,2022,Gujarat,Robotics,5
1088,2022,Gujarat,Safety,5
1089,2022,Gujarat,Security Solutions,20
1090,2022,Gujarat,Social Impact,8
1091,2022,Gujarat,Social Network,9
1092,2022,Gujarat,Sports,7
1093,2022,Gujarat,Technology Hardware,128
1094,2022,Gujarat,Telecommunication & Networking,15
1095,2022,Gujarat,Textiles & Apparel,66
1096,2022,Gujarat,Toys and Games,13
1097,2022,Gujarat,Transportation & Storage,31
1098,2022,Gujarat,Travel & Tourism,27
1099,2022,Gujarat,Waste Management,25
1100,2022,Haryana,Advertising,10
1101,2022,Haryana,Aeronautics Aerospace & Defence,8
1102,2022,Haryana,Agriculture,62
1103,2022,Haryana,AI,14
1104,2022,Haryana,Airport Operations,1
1105,2022,Haryana,Analytics,7
1106,2022,Haryana,Animation,1
1107,2022,Haryana,AR VR (Augmented + Virtual Reality),3
1108,2022,Haryana,Architecture Interior Design,6
1109,2022,Haryana,Art & Photography,7
1110,2022,Haryana,Automotive,55
1111,2022,Haryana,Biotechnology,2
1112,2022,Haryana,Chemicals,6
1113,2022,Haryana,Computer Vision,1
1114,2022,Haryana,Construction,61
1115,2022,Haryana,Dating Matrimonial,1
1116,2022,Haryana,Design,9
1117,2022,Haryana,Education,73
1118,2022,Haryana,Enterprise Software,21
1119,2022,Haryana,Events,5
1120,2022,Haryana,Fashion,27
1121,2022,Haryana,Finance Technology,40
1122,2022,Haryana,Food & Beverages,73
1123,2022,Haryana,Green Technology,29
1124,2022,Haryana,Healthcare & Lifesciences,109
1125,2022,Haryana,House-Hold Services,5
1126,2022,Haryana,Human Resources,47
1127,2022,Haryana,Indic Language Startups,4
1128,2022,Haryana,Internet of Things,7
1129,2022,Haryana,IT Services,121
1130,2022,Haryana,Logistics,8
1131,2022,Haryana,Marketing,33
1132,2022,Haryana,Media & Entertainment,11
1133,2022,Haryana,Nanotechnology,1
1134,2022,Haryana,Non- Renewable Energy,22
1135,2022,Haryana,Other Specialty Retailers,7
1136,2022,Haryana,Others,66
1137,2022,Haryana,Passenger Experience,1
1138,2022,Haryana,Pets & Animals,7
1139,2022,Haryana,Professional & Commercial Services,65
1140,2022,Haryana,Real Estate,12
1141,2022,Haryana,Renewable Energy,25
1142,2022,Haryana,Retail,45
1143,2022,Haryana,Robotics,5
1144,2022,Haryana,Safety,8
1145,2022,Haryana,Security Solutions,10
1146,2022,Haryana,Social Impact,10
1147,2022,Haryana,Social Network,9
1148,2022,Haryana,Sports,6
1149,2022,Haryana,Technology Hardware,52
1150,2022,Haryana,Telecommunication & Networking,16
1151,2022,Haryana,Textiles & Apparel,31
1152,2022,Haryana,Toys and Games,5
1153,2022,Haryana,Transportation & Storage,19
1154,2022,Haryana,Travel & Tourism,22
1155,2022,Haryana,Waste Management,15
